DROUGHT.2954	3147	849	1.217	0.144774128745
DROUGHT.9603	2167	1458	0.8827	0.067946355579
THHALV10000154M.G	1634	1419	1.0278	0.127361011556
THHALV10002627M.G	1217	888	0.6754	0.0354340704446
THHALV10002691M.G	926	504	0.6555	0.0999082305171
THHALV10004516M.G	1227	1032	0.9622	0.132382206532
THHALV10004799M.G	1220	768	0.761	0.0808182094906
THHALV10005222M.G	588	243	0.8747	0.0788781712074
THHALV10005228M.G	598	234	0.8616	0.127174955431
THHALV10006331M.G	381	309	1.0876	0.050997369192
THHALV10007350M.G	2047	1587	1.0807	0.103644710852
THHALV10008015M.G	1478	1083	1.1371	0.103568540246
THHALV10008820M.G	1088	597	0.9609	0.132799097462
THHALV10008903M.G	871	528	1.2371	0.147961333025
THHALV10010153M.G	2487	2178	1.1497	0.143262672508
THHALV10012827M.G	2502	2106	1.009	0.112442551361
THHALV10013101M.G	2362	1722	1.1078	0.152832515415
THHALV10013286M.G	2502	1539	0.8011	0.07379859787
THHALV10013745M.G	1755	1188	1.2812	0.124072271278
THHALV10013896M.G	1098	1098	1.2618	0.120397509616
THHALV10013908M.G	1323	1092	1.2472	0.109118723491
THHALV10013952M.G	1583	1068	0.8831	0.0858231741768
THHALV10014007M.G	1494	1035	0.7276	0.0503549002762
THHALV10014042M.G	1496	1014	0.8191	0.104361111958
THHALV10014079M.G	1377	996	0.8272	0.0909014955068
THHALV10014675M.G	1050	618	1.1843	0.132986597624
THHALV10016103M.G	1044	903	1.1919	0.152393667346
THHALV10016872M.G	1377	1050	0.9436	0.0847077266418
THHALV10018341M.G	2311	1728	0.541	0.0672633870578
THHALV10018690M.G	1651	1170	1.0577	0.116956662337
THHALV10021685M.G	845	477	1.0153	0.150964023579
THHALV10021828M.G	703	294	1.0601	0.148035814352
THHALV10022354M.G	1359	1359	0.945	0.139015571335
THHALV10022462M.G	1885	1701	1.0656	0.116066482357
THHALV10022563M.G	6004	333	0.4003	-0.0256436228175
THHALV10023187M.G	282	282	0.6654	0.109392886982
THHALV10023353M.G	2527	1860	0.8641	0.115105549186
THHALV10023732M.G	762	480	1.1975	0.241450334246
THHALV10024573M.G	2360	2079	0.8408	0.0857096642673
THHALV10025310M.G	2066	1257	0.9785	0.115159323833
THHALV10026488M.G	804	456	0.5697	0.199780481251
THHALV10026512M.G	717	429	0.9912	0.121216180902
THHALV10026710M.G	511	240	1.0598	0.0959628661982
THHALV10027632M.G	3452	2964	1.0917	0.129733931341
THHALV10027739M.G	1431	1431	0.706	0.0480527363202
THHALV10027807M.G	1101	1101	0.679	0.122633216439
THHALV10028859M.G	1083	867	1.0616	0.093844397929
THHALV10029180M.G	159	159	0.9351	0.0297671157115
THHALV10029321M.G	1392	1392	0.8921	0.0673217483839
