DROUGHT.14255	1554	174	0.7738	0.0457800898232
DROUGHT.16930	883	93	0.8431	-0.0898130610475
DROUGHT.19637	1430	519	0.8581	0.150542101194
DROUGHT.24312	706	231	1.159	0.117823392641
DROUGHT.25547	1866	225	1.0136	0.00304939094112
DROUGHT.5041	1074	771	0.9481	0.0517287991022
THHALV10000114M.G	1791	1632	1.0625	0.0971609848303
THHALV10000165M.G	1710	1323	0.7038	0.113726932854
THHALV10000170M.G	1334	1293	0.9607	0.103441291566
THHALV10000227M.G	1032	1032	0.6054	0.0942369596831
THHALV10000303M.G	927	729	1.1232	0.121673187566
THHALV10000348M.G	885	528	0.9909	0.104607533314
THHALV10000531M.G	261	261	0.9377	0.0620411837975
THHALV10000635M.G	1398	1398	0.9816	0.0777347946707
THHALV10000844M.G	1626	1626	0.8169	0.0705111891856
THHALV10001073M.G	1300	378	1.0668	-0.00449080198543
THHALV10001108M.G	1680	1680	0.8733	0.0480870077259
THHALV10001409M.G	1821	1536	0.9533	0.0610331380723
THHALV10001664M.G	784	501	1.3095	0.0877451789108
THHALV10001744M.G	1602	1602	0.9059	0.0596541621456
THHALV10001746M.G	333	273	0.7123	0.077834865533
THHALV10001826M.G	936	936	0.791	0.0936928947496
THHALV10002476M.G	1917	1617	0.8029	0.0866874223112
THHALV10002557M.G	1709	1197	0.9758	0.0963294127754
THHALV10003303M.G	583	231	1.1747	0.0975579235545
THHALV10003585M.G	3081	3018	0.9914	0.0958895394912
THHALV10004058M.G	1844	1503	1.0101	0.0797097064673
THHALV10004064M.G	1815	1500	1.1003	0.114331975613
THHALV10004080M.G	1532	1482	1.1972	0.118909195197
THHALV10004163M.G	2311	1395	0.8284	0.1092303556
THHALV10004164M.G	1701	1395	1.1433	0.167668872546
THHALV10004173M.G	3579	1305	1.2018	0.121545709918
THHALV10004299M.G	1369	1254	1.0655	0.102648986102
THHALV10004312M.G	1495	1239	0.97	0.126451706832
THHALV10004333M.G	1218	1218	1.0517	0.120686007214
THHALV10004354M.G	1453	1197	0.7347	0.0740868314773
THHALV10004360M.G	1473	1191	0.8729	0.0994998490961
THHALV10004449M.G	1395	1101	0.5875	0.0823985949225
THHALV10004510M.G	1035	1035	0.8636	0.121747107767
THHALV10004583M.G	1320	984	0.929	0.0849646988702
THHALV10004585M.G	1071	981	0.8018	0.0880074248063
THHALV10004595M.G	1293	975	1.0415	0.130914455593
THHALV10004656M.G	1184	924	0.941	0.0927221550085
THHALV10004863M.G	887	693	0.7793	0.0886284529622
THHALV10005009M.G	1203	528	0.9904	0.0989147023788
THHALV10005051M.G	800	483	0.9845	0.116009549365
THHALV10005132M.G	827	378	1.1018	0.197022926911
THHALV10005182M.G	481	306	0.8341	0.137943206119
THHALV10005368M.G	291	291	1.1662	0.224730609382
THHALV10005677M.G	1500	1500	1.0375	0.081302709669
THHALV10005717M.G	786	786	0.6378	0.0677941310574
THHALV10005886M.G	1634	1602	0.9245	0.0964468501822
THHALV10005895M.G	3230	258	0.4944	0.0168697170969
THHALV10006244M.G	837	603	0.8092	0.0708903752014
THHALV10006477M.G	717	717	1.1076	0.113110095643
THHALV10006564M.G	4263	4263	0.9845	0.110559744861
THHALV10006827M.G	2604	2418	0.8733	0.0929863532227
THHALV10006855M.G	2518	2349	0.9797	0.0817612821921
THHALV10007303M.G	1997	1626	1.0357	0.13085288376
THHALV10007308M.G	1841	1620	1.1433	0.0928869084328
THHALV10007336M.G	1596	1596	1.039	0.0963906620674
THHALV10007341M.G	1709	1593	1.0022	0.0989230138183
THHALV10007346M.G	1773	1590	0.7758	0.081409820611
THHALV10007352M.G	1587	1587	0.9794	0.108335940312
THHALV10007457M.G	1587	1488	0.9137	0.0677630162292
THHALV10007461M.G	1630	1485	0.8975	0.0761224144959
THHALV10007502M.G	1587	1452	0.9822	0.0907862909934
THHALV10007539M.G	1766	1416	0.9455	0.0731299947388
THHALV10007557M.G	1738	1401	1.0569	0.0808328716747
THHALV10007920M.G	1455	1149	1.0885	0.0934178031099
THHALV10007979M.G	1460	1107	0.7728	0.0965653087429
THHALV10008003M.G	1250	1092	0.6346	0.0497678137505
THHALV10008116M.G	1029	1029	0.7791	0.123393788717
THHALV10008117M.G	1185	1029	1.1056	0.0822534235825
THHALV10008292M.G	966	918	1.2392	0.0979009764883
THHALV10008313M.G	1262	906	0.9384	0.166891176457
THHALV10008403M.G	855	855	0.7312	0.0867447890527
THHALV10008415M.G	1089	846	0.9928	0.0946373400493
THHALV10008419M.G	1417	846	0.8686	0.0944101313069
THHALV10008447M.G	1151	828	0.8804	0.0668763024217
THHALV10008463M.G	1018	816	0.9564	0.112255428715
THHALV10008691M.G	870	684	1.0598	0.132761286115
THHALV10008728M.G	800	663	0.799	0.111098390393
THHALV10008912M.G	957	525	1.1387	0.0923657587364
THHALV10009054M.G	779	426	0.648	0.127486330227
