DROUGHT.10254	594	93	0.7999	-0.041138698464
DROUGHT.21758	882	261	0.87	0.167329633301
DROUGHT.2318	1134	195	0.6183	-0.100047876898
DROUGHT.24349	519	72	1.193	-0.0616495103971
DROUGHT.25440	353	78	0.809	-0.104663535728
DROUGHT.3378	370	72	0.8879	0.015139081053
DROUGHT.5022	3272	264	0.7616	0.0520074613245
THHALV10001353M.G	4086	678	0.5267	0.0345738370958
THHALV10001642M.G	921	594	0.9769	0.108983620465
THHALV10001746M.G	333	273	0.7123	0.077834865533
THHALV10001832M.G	1134	804	1.0774	0.020390097372
THHALV10003303M.G	583	231	1.1747	0.0975579235545
THHALV10003305M.G	416	219	1.0112	0.106955656914
THHALV10003681M.G	2709	2322	0.9843	0.087331038395
THHALV10004065M.G	1893	1497	1.069	0.121639887823
THHALV10004583M.G	1320	984	0.929	0.0849646988702
THHALV10004656M.G	1184	924	0.941	0.0927221550085
THHALV10005093M.G	706	429	0.8995	0.146470858138
THHALV10005180M.G	560	306	0.764	0.0729764137456
THHALV10005858M.G	1801	1752	0.8957	0.0600005337331
THHALV10006477M.G	717	717	1.1076	0.113110095643
THHALV10007769M.G	1236	1236	0.8253	0.0756852947882
THHALV10008003M.G	1250	1092	0.6346	0.0497678137505
THHALV10008010M.G	1376	1083	1.038	0.0826017257838
THHALV10008048M.G	1077	1065	1.2158	0.101745546934
THHALV10008406M.G	881	852	0.8479	0.119441973515
THHALV10008912M.G	957	525	1.1387	0.0923657587364
THHALV10008980M.G	674	477	0.7577	0.0445072964271
THHALV10009227M.G	814	255	0.8016	0.156697731221
THHALV10009705M.G	1581	1581	0.9817	0.0950444965404
THHALV10010235M.G	2178	1755	1.053	0.119427338781
THHALV10010843M.G	1031	336	0.9617	0.096860952559
THHALV10011051M.G	807	807	0.8681	0.134985128556
THHALV10011069M.G	171	171	0.9794	-0.0404139291263
THHALV10011813M.G	734	549	0.7313	0.0572301415702
THHALV10011843M.G	1488	468	1.17	0.0255609034644
THHALV10012821M.G	2498	2118	1.0542	0.0934455630357
THHALV10012847M.G	2129	2082	0.8312	0.0833108563972
THHALV10013682M.G	1236	1236	0.9523	0.0606217905155
THHALV10014246M.G	1258	888	0.8153	0.0710859792023
THHALV10014317M.G	1102	852	0.8394	0.111548272732
THHALV10016264M.G	2731	2421	0.8584	0.0795527028983
THHALV10016921M.G	1212	987	1.1053	0.102763123255
THHALV10017485M.G	312	264	1.201	0.158328225225
THHALV10020041M.G	2951	2607	0.9378	0.10079254574
THHALV10020688M.G	1660	1386	1.0437	0.0249284103553
THHALV10021047M.G	1050	1050	0.8845	-0.00041835204028
THHALV10021174M.G	1268	942	0.6585	0.0799373416499
THHALV10022892M.G	763	477	0.7654	0.139963820874
THHALV10022948M.G	1407	231	0.9537	0.1351018082
THHALV10023411M.G	1790	1563	0.5605	0.0526884365378
THHALV10023475M.G	2405	1278	1.0051	0.110358824299
THHALV10023626M.G	1974	180	1.1156	0.00807452109079
THHALV10023929M.G	852	852	0.9191	0.117313939989
THHALV10024974M.G	1790	1512	1.146	0.097945085515
THHALV10025129M.G	1398	1398	1.0522	0.141784005798
THHALV10025419M.G	1273	1176	1.1902	0.106052876218
THHALV10025450M.G	1696	1152	0.5866	0.093740804866
THHALV10025467M.G	1194	1140	0.8643	0.112745809766
THHALV10025553M.G	1784	1080	0.9058	0.0922047430387
THHALV10025803M.G	1095	927	0.4942	0.0685843494628
THHALV10026271M.G	1007	612	1.1653	0.0878222802927
THHALV10026337M.G	1230	558	0.9389	0.0849665669644
THHALV10026349M.G	814	549	1.2212	0.0915934389839
THHALV10026675M.G	441	276	0.8038	0.127800871927
THHALV10026985M.G	249	249	0.8664	0.132232464888
THHALV10027874M.G	1189	870	0.7047	0.0823481378789
THHALV10028045M.G	840	840	1.0774	0.0211921945555
THHALV10028063M.G	711	711	0.8828	0.0880973166626
THHALV10028726M.G	1502	1149	0.9548	0.0537893473873
THHALV10028881M.G	1049	822	0.7626	0.0625703072434
THHALV10029460M.G	930	930	0.8948	0.0613957486167
THHALV10029528M.G	486	486	0.9251	0.0715589472226
